migration_entry_id	object_kind	old_id	new_id	old_path	new_path	disposition	formulation_changed	machine_semantics_changed	phase_changed	reference_changed	retest_scope
MIG-222-NORM-199	NORM	N-O027-01	N-O027-01	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-200	NORM	N-O027-02	N-O027-02	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-201	NORM	N-O027-03	N-O027-03	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-202	NORM	N-O027-05	N-O027-05	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-203	NORM	N-O027-10	N-O027-10	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-204	NORM	N-O028-01	N-O028-01	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-205	NORM	N-O028-04	N-O028-04	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-206	NORM	N-O028-07	N-O028-07	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-207	NORM	N-O028-10	N-O028-10	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-208	NORM	T-N-002	T-N-002	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-209	NORM	T-N-004	T-N-004	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-210	NORM	T-N-007	T-N-007	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-211	NORM	T-N-008	T-N-008	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-212	NORM	T-N-010	T-N-010	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-213	NORM	T-N-011	T-N-011	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-214	NORM	T-N-012	T-N-012	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-215	NORM	T-N-013	T-N-013	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-216	NORM	T-N-014	T-N-014	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-217	NORM	T-N-015	T-N-015	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-218	NORM	T-N-017	T-N-017	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-219	NORM	T-N-018	T-N-018	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-220	NORM	T-N-019	T-N-019	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-221	NORM	T-N-021	T-N-021	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-222	NORM	T-N-022	T-N-022	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-223	NORM	T-N-026	T-N-026	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-224	NORM	T-N-030	T-N-030	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-225	NORM	T-N-032	T-N-032	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-226	NORM	T-N-035	T-N-035	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-227	NORM	T-N-037	T-N-037	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-228	NORM	T-N-038	T-N-038	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-229	NORM	T-N-040	T-N-040	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-230	NORM	T-N-041	T-N-041	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-NORM-231	NORM	T-N-043	T-N-043	v2.21/assurance/NORM_CATALOG.tsv	v2.22/assurance/NORM_CATALOG.tsv	UPDATED	FALSE	TRUE	TRUE	TRUE	PHASE_APPLICABILITY; PDF_CARD; HASH_RECONSTRUCTION
MIG-222-FILE-232	FILE	01_BOIS_Base_Core_v2.21_EN.pdf	01_BOIS_Base_Core_v2.22_EN.pdf	01_BOIS_Base_Core_v2.21_EN.pdf	01_BOIS_Base_Core_v2.22_EN.pdf	RENAMED_AND_REGENERATED	FALSE	TRUE	FALSE	TRUE	PDF_LOCATION; NAMED_DESTINATIONS; HASHES
MIG-222-FILE-233	FILE	02_Temnik_Personal_Layer_v2.21_EN.pdf	02_Temnik_Personal_Layer_v2.22_EN.pdf	02_Temnik_Personal_Layer_v2.21_EN.pdf	02_Temnik_Personal_Layer_v2.22_EN.pdf	RENAMED_AND_REGENERATED	FALSE	TRUE	FALSE	TRUE	PDF_LOCATION; NAMED_DESTINATIONS; HASHES
MIG-222-FILE-234	FILE	03_Publication_Candidates_v2.21_EN.pdf	03_Publication_Candidates_v2.22_EN.pdf	03_Publication_Candidates_v2.21_EN.pdf	03_Publication_Candidates_v2.22_EN.pdf	RENAMED_AND_REGENERATED	FALSE	TRUE	FALSE	TRUE	PDF_LOCATION; NAMED_DESTINATIONS; HASHES
